student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_status,package_lpa,company_name,has_internship,has_certification,placement_year,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,eligible_for_shortlist,student_intervention,intervention_priority
510,Female,22,BSc,Computer Science,7.35,3,2,4,8,5,4,Yes,Yes,Placed,13.97,Google,1,1,2023,13,58.5,12.14,4.9,Low,0,Maintain momentum and continue interview prep,Track
511,Male,21,BTech,Mechanical Engineering,9.39,1,0,3,5,7,2,No,Yes,Placed,11.18,Cognizant,0,1,2019,12,88.9,8.556000000000001,0.7,Low,0,Maintain momentum and continue interview prep,Track
512,Female,20,BTech,Information Technology,8.17,2,3,2,8,6,5,Yes,Yes,Placed,13.89,Adobe,1,1,2020,14,71.7,14.868,0.0,Low,0,Maintain momentum and continue interview prep,Track
513,Male,24,BTech,Information Technology,9.24,3,1,5,6,6,2,Yes,Yes,Placed,12.34,Meta,1,1,2021,12,77.4,10.496,12.6,Low,0,Maintain momentum and continue interview prep,Track
514,Female,21,BTech,Information Technology,5.67,3,1,4,1,5,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,6,41.7,6.668000000000001,67.0,High,0,Improve aptitude; complete one internship; increase DSA score,Immediate
515,Female,20,BE,Computer Science,8.33,3,0,1,3,6,0,No,Yes,Placed,7.38,Tech Mahindra,0,1,2023,9,68.3,6.932,54.0,Medium,0,Strengthen projects and communication,Monitor
516,Male,21,BTech,Artificial Intelligence,9.15,0,0,4,2,8,2,No,Yes,Placed,9.75,Accenture,0,1,2019,10,91.5,7.66,0.0,Low,1,Maintain momentum and continue interview prep,Track
517,Female,23,BTech,Computer Science,6.25,0,2,2,6,7,0,Yes,Yes,Placed,7.17,TCS,1,1,2020,13,62.5,11.7,0.0,Low,0,Maintain momentum and continue interview prep,Track
518,Female,22,BCA,Computer Science,8.35,1,0,3,8,5,5,No,Yes,Placed,12.34,Amazon,0,1,2021,13,78.5,8.54,0.0,Low,0,Maintain momentum and continue interview prep,Track
519,Female,21,BTech,Computer Science,9.05,2,0,4,6,7,1,No,Yes,Placed,11.27,Infosys,0,1,2022,13,80.5,8.82,12.7,Low,0,Maintain momentum and continue interview prep,Track
520,Female,20,BTech,Information Technology,6.74,2,0,4,4,8,5,No,Yes,Placed,9.9,Accenture,0,1,2023,12,57.400000000000006,7.496,15.6,Low,0,Maintain momentum and continue interview prep,Track
521,Female,23,BE,Electrical Engineering,7.24,3,1,5,4,4,1,Yes,Yes,Placed,9.14,Capgemini,1,1,2019,8,57.400000000000006,8.096,42.6,Medium,0,Strengthen projects and communication,Monitor
522,Male,24,BSc,Artificial Intelligence,7.95,3,3,0,9,7,4,Yes,No,Placed,13.09,Google,1,0,2020,16,64.5,15.58,0.0,Low,0,Maintain momentum and continue interview prep,Track
523,Female,23,BCA,Electrical Engineering,7.73,0,0,3,1,6,0,No,Yes,Placed,6.33,Tech Mahindra,0,1,2021,7,77.30000000000001,5.892000000000001,25.6,Low,1,Maintain momentum and continue interview prep,Track
524,Male,22,BCA,Electrical Engineering,5.67,0,1,5,2,7,1,Yes,Yes,Placed,6.83,Wipro,1,1,2022,9,56.7,7.868,15.0,Low,0,Maintain momentum and continue interview prep,Track
525,Female,23,BSc,Computer Science,5.92,0,1,0,4,5,0,Yes,No,Not Placed,0.0,Unplaced,1,0,2023,9,59.2,7.968,25.5,Low,0,Maintain momentum and continue interview prep,Track
526,Male,24,BCA,Artificial Intelligence,5.93,0,0,0,3,4,3,No,No,Placed,5.74,Wipro,0,0,2019,7,59.3,5.172000000000001,28.4,Low,0,Maintain momentum and continue interview prep,Track
527,Male,20,BTech,Electrical Engineering,6.63,3,1,5,9,4,5,Yes,Yes,Placed,12.98,Microsoft,1,1,2020,13,51.3,9.852,10.2,Low,0,Maintain momentum and continue interview prep,Track
528,Female,21,BTech,Data Science,6.56,0,2,2,5,7,5,Yes,Yes,Placed,10.8,Capgemini,1,1,2021,12,65.6,11.424000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
529,Female,22,BSc,Computer Science,8.69,2,3,2,8,7,4,Yes,Yes,Placed,13.97,Adobe,1,1,2022,15,76.89999999999999,15.475999999999999,0.0,Low,0,Maintain momentum and continue interview prep,Track
530,Female,24,BE,Computer Science,7.96,0,2,1,4,5,3,Yes,Yes,Placed,10.01,Infosys,1,1,2023,9,79.6,10.784,0.0,Low,1,Maintain momentum and continue interview prep,Track
531,Male,22,BE,Computer Science,8.79,1,3,5,4,7,1,Yes,Yes,Placed,11.16,Infosys,1,1,2019,11,82.89999999999999,13.916,0.0,Low,0,Maintain momentum and continue interview prep,Track
532,Female,23,BCA,Data Science,5.8,0,1,3,10,4,4,Yes,Yes,Placed,12.09,Meta,1,1,2020,14,58.0,9.92,0.0,Low,0,Maintain momentum and continue interview prep,Track
533,Male,22,BE,Data Science,7.59,3,0,3,3,6,1,No,Yes,Placed,7.98,Infosys,0,1,2021,9,60.900000000000006,6.636,50.5,Medium,0,Strengthen projects and communication,Monitor
534,Male,24,BE,Information Technology,6.89,3,0,2,9,5,5,No,Yes,Placed,11.62,Accenture,0,1,2022,14,53.89999999999999,8.356000000000002,19.7,Low,0,Maintain momentum and continue interview prep,Track
535,Male,21,BE,Mechanical Engineering,9.15,3,1,2,10,6,5,Yes,Yes,Placed,14.96,Google,1,1,2023,16,76.5,12.06,0.0,Low,0,Maintain momentum and continue interview prep,Track
536,Female,21,BE,Artificial Intelligence,8.54,0,0,0,2,7,1,No,No,Placed,5.53,Tech Mahindra,0,0,2019,9,85.39999999999999,7.016,15.8,Low,1,Maintain momentum and continue interview prep,Track
537,Female,22,BE,Mechanical Engineering,9.24,2,1,2,3,5,1,Yes,Yes,Placed,10.58,Infosys,1,1,2020,8,82.4,8.896,25.6,Low,0,Maintain momentum and continue interview prep,Track
538,Male,20,BE,Computer Science,5.7,3,2,4,3,6,0,Yes,Yes,Placed,5.59,Tech Mahindra,1,1,2021,9,42.0,9.88,47.8,Medium,0,Strengthen projects and communication,Monitor
539,Male,22,BE,Electrical Engineering,8.6,2,1,3,3,8,1,Yes,Yes,Placed,9.82,Capgemini,1,1,2022,11,76.0,9.84,18.4,Low,0,Maintain momentum and continue interview prep,Track
540,Female,23,BCA,Computer Science,7.82,3,1,1,4,6,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2023,10,63.2,9.128,41.1,Medium,0,Strengthen projects and communication,Monitor
541,Male,21,BTech,Electrical Engineering,9.05,3,2,0,5,8,0,Yes,No,Placed,9.95,Cognizant,1,0,2019,13,75.5,12.82,21.7,Low,0,Maintain momentum and continue interview prep,Track
542,Female,21,BE,Information Technology,7.68,2,2,4,6,5,4,Yes,Yes,Placed,11.67,Accenture,1,1,2020,11,66.8,11.472000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
543,Male,21,BTech,Mechanical Engineering,7.82,1,1,2,5,7,5,Yes,Yes,Placed,11.25,Accenture,1,1,2021,12,73.2,9.928,0.0,Low,0,Maintain momentum and continue interview prep,Track
544,Female,20,BSc,Computer Science,5.72,3,2,1,9,9,1,Yes,Yes,Placed,9.79,Accenture,1,1,2022,18,42.199999999999996,13.488,16.7,Low,0,Maintain momentum and continue interview prep,Track
545,Male,20,BTech,Mechanical Engineering,8.37,2,3,2,7,3,1,Yes,Yes,Placed,11.68,Infosys,1,1,2023,10,73.69999999999999,13.347999999999999,4.8,Low,0,Maintain momentum and continue interview prep,Track
546,Female,24,BSc,Information Technology,6.67,3,2,5,7,5,5,Yes,Yes,Placed,13.37,Adobe,1,1,2019,12,51.7,11.468,7.0,Low,0,Maintain momentum and continue interview prep,Track
547,Male,22,BCA,Mechanical Engineering,5.58,0,0,4,7,7,4,No,Yes,Placed,8.57,Accenture,0,1,2020,14,55.8,7.832000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
548,Female,22,BTech,Electrical Engineering,5.79,2,2,5,7,6,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,13,47.9,11.516,13.3,Low,0,Maintain momentum and continue interview prep,Track
549,Female,23,BSc,Artificial Intelligence,9.62,3,2,5,2,7,0,Yes,Yes,Placed,9.92,Accenture,1,1,2022,9,81.19999999999999,11.448,23.3,Low,0,Maintain momentum and continue interview prep,Track
550,Male,21,BTech,Information Technology,6.99,1,1,1,8,6,1,Yes,Yes,Placed,8.73,Capgemini,1,1,2023,14,64.9,10.396,6.1,Low,0,Maintain momentum and continue interview prep,Track
551,Male,20,BCA,Mechanical Engineering,9.23,0,2,5,10,7,5,Yes,Yes,Placed,15.45,Meta,1,1,2019,17,92.30000000000001,14.492,0.0,Low,1,Maintain momentum and continue interview prep,Track
552,Female,23,BTech,Computer Science,9.63,3,3,2,1,6,0,Yes,Yes,Placed,10.02,Accenture,1,1,2020,7,81.30000000000001,12.652000000000001,28.2,Low,0,Maintain momentum and continue interview prep,Track
553,Male,23,BSc,Data Science,9.56,0,1,4,6,8,4,Yes,Yes,Placed,14.27,Google,1,1,2021,14,95.60000000000001,11.424000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
554,Female,20,BE,Data Science,9.29,1,3,4,3,7,1,Yes,Yes,Placed,12.12,Google,1,1,2022,10,87.89999999999999,13.716,0.0,Low,0,Maintain momentum and continue interview prep,Track
555,Male,22,BE,Information Technology,9.35,2,0,1,6,7,4,No,Yes,Placed,11.33,Infosys,0,1,2023,13,83.5,8.940000000000001,4.9,Low,0,Maintain momentum and continue interview prep,Track
556,Female,21,BE,Data Science,6.74,3,1,5,6,6,5,Yes,Yes,Placed,12.4,Amazon,1,1,2019,12,52.400000000000006,9.496,15.6,Low,0,Maintain momentum and continue interview prep,Track
557,Female,22,BCA,Artificial Intelligence,6.15,2,1,5,8,6,2,Yes,Yes,Placed,11.05,Capgemini,1,1,2020,14,51.5,10.06,11.1,Low,0,Maintain momentum and continue interview prep,Track
558,Female,23,BE,Information Technology,8.25,3,0,4,4,6,3,No,Yes,Placed,9.62,Infosys,0,1,2021,10,67.5,7.300000000000001,32.5,Low,0,Maintain momentum and continue interview prep,Track
559,Female,21,BCA,Computer Science,7.6,3,0,2,3,7,2,No,Yes,Placed,7.71,Capgemini,0,1,2022,10,61.0,7.04,45.4,Medium,0,Strengthen projects and communication,Monitor
560,Female,24,BE,Computer Science,5.92,2,3,1,2,6,2,Yes,Yes,Placed,7.9,Accenture,1,1,2023,8,49.2,11.568,28.5,Low,0,Maintain momentum and continue interview prep,Track
561,Female,23,BCA,Information Technology,8.41,2,2,5,6,7,4,Yes,Yes,Placed,12.8,Google,1,1,2019,13,74.1,12.564,0.0,Low,0,Maintain momentum and continue interview prep,Track
562,Male,22,BCA,Data Science,7.92,3,1,5,3,10,1,Yes,Yes,Placed,8.68,Accenture,1,1,2020,13,64.2,10.368,24.5,Low,0,Maintain momentum and continue interview prep,Track
563,Male,22,BTech,Data Science,9.21,1,1,0,4,8,5,Yes,No,Placed,11.83,Capgemini,1,0,2021,12,87.10000000000001,10.484000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
564,Male,22,BE,Computer Science,8.12,1,3,4,9,6,5,Yes,Yes,Placed,15.84,Meta,1,1,2022,15,76.19999999999999,15.248,0.0,Low,0,Maintain momentum and continue interview prep,Track
565,Female,20,BTech,Artificial Intelligence,7.97,3,1,2,7,8,5,Yes,Yes,Placed,11.61,Accenture,1,1,2023,15,64.7,11.188,4.2,Low,0,Maintain momentum and continue interview prep,Track
566,Female,23,BSc,Electrical Engineering,7.4,2,0,1,1,6,0,No,Yes,Placed,5.73,TCS,0,1,2019,7,64.0,5.760000000000001,55.6,Medium,0,Strengthen projects and communication,Monitor
567,Female,21,BE,Data Science,7.49,1,1,5,4,3,1,Yes,Yes,Placed,9.55,Capgemini,1,1,2020,7,69.9,7.796000000000001,20.1,Low,0,Maintain momentum and continue interview prep,Track
568,Female,22,BE,Artificial Intelligence,9.6,3,2,0,8,5,2,Yes,No,Placed,12.08,Microsoft,1,0,2021,13,81.0,13.04,7.4,Low,0,Maintain momentum and continue interview prep,Track
569,Male,22,BE,Data Science,6.1,0,0,0,10,4,5,No,No,Placed,10.78,Capgemini,0,0,2022,14,61.0,8.040000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
570,Male,20,BE,Electrical Engineering,7.42,3,3,3,4,6,2,Yes,Yes,Placed,10.89,Capgemini,1,1,2023,10,59.2,12.968,19.5,Low,0,Maintain momentum and continue interview prep,Track
571,Female,21,BTech,Information Technology,8.32,2,3,5,1,7,0,Yes,Yes,Placed,9.98,Cognizant,1,1,2019,8,73.2,12.528,15.1,Low,0,Maintain momentum and continue interview prep,Track
572,Male,23,BTech,Mechanical Engineering,7.36,3,1,3,10,9,3,Yes,Yes,Placed,12.15,Microsoft,1,1,2020,19,58.60000000000001,12.544,0.0,Low,0,Maintain momentum and continue interview prep,Track
573,Male,24,BCA,Computer Science,6.72,0,0,5,2,7,2,No,Yes,Placed,7.72,Cognizant,0,1,2021,9,67.2,6.288,12.7,Low,1,Maintain momentum and continue interview prep,Track
574,Female,20,BTech,Information Technology,6.74,0,0,1,5,6,0,No,Yes,Placed,6.82,Wipro,0,1,2022,11,67.4,7.096,19.6,Low,1,Maintain momentum and continue interview prep,Track
575,Male,23,BCA,Data Science,6.5,3,0,4,6,8,4,No,Yes,Not Placed,0.0,Unplaced,0,1,2023,14,50.0,8.200000000000001,25.0,Low,0,Maintain momentum and continue interview prep,Track
576,Female,24,BSc,Electrical Engineering,6.98,0,1,5,1,3,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2019,4,69.80000000000001,6.392,27.1,Low,1,Maintain momentum and continue interview prep,Track
577,Male,22,BTech,Computer Science,9.25,3,1,2,5,7,3,Yes,Yes,Placed,11.52,Cognizant,1,1,2020,12,77.5,10.5,15.5,Low,0,Maintain momentum and continue interview prep,Track
578,Female,22,BCA,Mechanical Engineering,7.67,2,3,4,8,8,1,Yes,Yes,Placed,12.92,Google,1,1,2021,16,66.7,15.468,0.0,Low,0,Maintain momentum and continue interview prep,Track
579,Female,21,BE,Mechanical Engineering,6.53,2,2,2,8,4,4,Yes,Yes,Placed,10.99,Infosys,1,1,2022,12,55.3,11.412,4.8,Low,0,Maintain momentum and continue interview prep,Track
580,Female,24,BSc,Electrical Engineering,7.15,2,0,2,2,8,1,No,Yes,Placed,6.01,Tech Mahindra,0,1,2023,10,61.5,6.86,41.1,Medium,0,Strengthen projects and communication,Monitor
581,Female,22,BCA,Electrical Engineering,5.96,1,1,3,9,7,4,Yes,Yes,Placed,10.46,Infosys,1,1,2019,16,54.6,10.784,0.0,Low,0,Maintain momentum and continue interview prep,Track
582,Male,22,BSc,Data Science,9.39,3,1,3,2,6,1,Yes,Yes,Placed,10.13,Accenture,1,1,2020,8,78.9,8.956,35.7,Medium,0,Strengthen projects and communication,Monitor
583,Female,21,BE,Computer Science,7.26,2,2,4,4,7,2,Yes,Yes,Placed,10.01,Infosys,1,1,2021,11,62.599999999999994,11.304,11.4,Low,0,Maintain momentum and continue interview prep,Track
584,Female,23,BE,Data Science,9.72,3,1,1,10,10,3,Yes,Yes,Placed,13.46,Amazon,1,1,2022,20,82.2,13.888,0.0,Low,0,Maintain momentum and continue interview prep,Track
585,Female,22,BCA,Mechanical Engineering,6.99,0,1,2,4,7,3,Yes,Yes,Placed,9.74,Accenture,1,1,2023,11,69.9,9.196000000000002,0.0,Low,1,Maintain momentum and continue interview prep,Track
586,Male,20,BCA,Information Technology,9.1,2,1,3,4,7,2,Yes,Yes,Placed,10.54,Infosys,1,1,2019,11,81.0,10.040000000000001,10.4,Low,0,Maintain momentum and continue interview prep,Track
587,Female,20,BE,Information Technology,6.6,1,0,1,7,6,0,No,Yes,Placed,6.17,Tech Mahindra,0,1,2020,13,61.0,7.84,24.4,Low,0,Maintain momentum and continue interview prep,Track
588,Male,23,BCA,Artificial Intelligence,5.83,2,2,3,8,5,5,Yes,Yes,Placed,11.35,Accenture,1,1,2021,13,48.3,11.532,0.0,Low,0,Maintain momentum and continue interview prep,Track
589,Female,24,BE,Mechanical Engineering,5.64,1,3,2,8,8,4,Yes,Yes,Placed,11.52,Capgemini,1,1,2022,16,51.4,14.656,0.0,Low,0,Maintain momentum and continue interview prep,Track
590,Male,21,BTech,Mechanical Engineering,8.11,0,2,0,4,5,4,Yes,No,Placed,10.81,Cognizant,1,0,2023,9,81.1,10.844,0.0,Low,1,Maintain momentum and continue interview prep,Track
591,Male,20,BCA,Data Science,6.84,3,2,3,4,7,1,Yes,Yes,Placed,8.44,Infosys,1,1,2019,11,53.400000000000006,11.136000000000001,32.0,Low,0,Maintain momentum and continue interview prep,Track
592,Female,20,BSc,Artificial Intelligence,7.41,0,3,1,6,6,3,Yes,Yes,Placed,11.1,Infosys,1,1,2020,12,74.1,13.764000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
593,Male,23,BE,Electrical Engineering,9.02,0,3,4,9,7,5,Yes,Yes,Placed,15.76,Amazon,1,1,2021,16,90.19999999999999,16.008000000000003,0.0,Low,1,Maintain momentum and continue interview prep,Track
594,Female,24,BTech,Artificial Intelligence,6.57,0,1,4,5,7,4,Yes,Yes,Placed,10.53,Capgemini,1,1,2022,12,65.7,9.428,0.0,Low,1,Maintain momentum and continue interview prep,Track
595,Female,24,BCA,Computer Science,6.83,0,1,2,2,8,1,Yes,Yes,Placed,7.73,Accenture,1,1,2023,10,68.3,8.732,11.0,Low,1,Maintain momentum and continue interview prep,Track
596,Female,23,BE,Data Science,9.13,0,1,5,9,6,3,Yes,Yes,Placed,13.61,Google,1,1,2019,15,91.30000000000001,11.652000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
597,Male,20,BTech,Electrical Engineering,7.62,3,0,0,9,6,5,No,No,Placed,12.34,Google,0,0,2020,15,61.2,9.048,16.3,Low,0,Maintain momentum and continue interview prep,Track
598,Male,21,BCA,Electrical Engineering,9.06,1,0,3,1,5,0,No,Yes,Placed,7.69,Infosys,0,1,2021,6,85.60000000000001,6.024000000000001,32.6,Low,0,Maintain momentum and continue interview prep,Track
599,Female,20,BE,Information Technology,7.11,0,2,5,9,6,5,Yes,Yes,Placed,13.84,Microsoft,1,1,2022,15,71.10000000000001,12.844000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
600,Female,24,BE,Computer Science,7.21,2,0,3,7,7,5,No,Yes,Placed,10.94,Infosys,0,1,2023,14,62.099999999999994,8.484000000000002,5.7,Low,0,Maintain momentum and continue interview prep,Track
601,Male,20,BE,Artificial Intelligence,6.22,1,0,0,1,8,1,No,No,Placed,4.05,Tech Mahindra,0,0,2019,9,57.199999999999996,6.088,42.7,Medium,0,Strengthen projects and communication,Monitor
602,Female,21,BCA,Information Technology,9.44,1,3,2,2,5,2,Yes,Yes,Placed,10.66,Capgemini,1,1,2020,7,89.39999999999999,12.576,0.0,Low,0,Maintain momentum and continue interview prep,Track
603,Female,22,BTech,Mechanical Engineering,9.36,2,1,2,2,8,1,Yes,Yes,Placed,8.6,Infosys,1,1,2021,10,83.6,9.744,19.8,Low,0,Maintain momentum and continue interview prep,Track
604,Female,20,BE,Data Science,9.73,2,3,1,8,9,5,Yes,Yes,Placed,14.67,Amazon,1,1,2022,17,87.30000000000001,16.692,0.0,Low,0,Maintain momentum and continue interview prep,Track
605,Male,23,BTech,Artificial Intelligence,7.23,2,1,1,1,7,2,Yes,Yes,Placed,7.26,TCS,1,1,2023,8,62.30000000000001,8.092,37.6,Medium,0,Strengthen projects and communication,Monitor
606,Male,22,BTech,Mechanical Engineering,9.02,2,2,1,3,9,2,Yes,Yes,Placed,11.5,Cognizant,1,1,2019,12,80.19999999999999,12.408000000000001,4.9,Low,0,Maintain momentum and continue interview prep,Track
607,Male,23,BSc,Electrical Engineering,7.28,2,3,2,1,5,1,Yes,Yes,Placed,7.82,Accenture,1,1,2020,6,62.8,11.312000000000001,29.3,Low,0,Maintain momentum and continue interview prep,Track
608,Female,23,BTech,Artificial Intelligence,7.45,0,1,3,5,5,5,Yes,Yes,Placed,10.96,Infosys,1,1,2021,10,74.5,8.98,0.0,Low,1,Maintain momentum and continue interview prep,Track
609,Female,23,BTech,Information Technology,9.07,1,3,4,4,4,2,Yes,Yes,Placed,12.93,Google,1,1,2022,8,85.7,12.828,0.0,Low,0,Maintain momentum and continue interview prep,Track
610,Female,20,BTech,Computer Science,6.26,2,3,2,3,9,0,Yes,Yes,Placed,7.15,Wipro,1,1,2023,12,52.599999999999994,13.304,19.4,Low,0,Maintain momentum and continue interview prep,Track
611,Male,24,BTech,Information Technology,6.45,2,1,0,8,7,3,Yes,No,Placed,8.84,Capgemini,1,0,2019,15,54.5,10.58,12.3,Low,0,Maintain momentum and continue interview prep,Track
612,Female,22,BTech,Data Science,6.85,3,0,4,7,6,2,No,Yes,Not Placed,0.0,Unplaced,0,1,2020,13,53.5,7.94,32.9,Low,0,Maintain momentum and continue interview prep,Track
613,Female,21,BCA,Data Science,8.89,1,3,2,4,7,2,Yes,Yes,Placed,10.41,Accenture,1,1,2021,11,83.9,13.956000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
614,Female,24,BSc,Artificial Intelligence,7.1,1,2,5,1,5,0,Yes,Yes,Placed,7.85,Accenture,1,1,2022,6,66.0,9.24,24.4,Low,0,Maintain momentum and continue interview prep,Track
615,Female,20,BE,Information Technology,7.04,0,0,2,7,10,4,No,Yes,Placed,9.78,Infosys,0,1,2023,17,70.4,9.616000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
616,Male,23,BSc,Computer Science,9.79,1,3,1,3,7,2,Yes,Yes,Placed,10.84,Infosys,1,1,2019,10,92.89999999999999,13.916,0.0,Low,0,Maintain momentum and continue interview prep,Track
617,Male,21,BSc,Electrical Engineering,7.15,2,2,3,5,7,2,Yes,Yes,Placed,9.65,Cognizant,1,1,2020,12,61.5,11.66,10.1,Low,0,Maintain momentum and continue interview prep,Track
618,Female,22,BE,Data Science,6.57,3,2,5,8,8,3,Yes,Yes,Placed,12.5,Adobe,1,1,2021,16,50.7,13.028,2.6,Low,0,Maintain momentum and continue interview prep,Track
619,Male,24,BTech,Computer Science,8.18,1,1,3,9,7,1,Yes,Yes,Placed,11.32,Accenture,1,1,2022,16,76.8,11.672,0.0,Low,0,Maintain momentum and continue interview prep,Track
620,Male,24,BE,Mechanical Engineering,8.95,3,0,4,10,7,3,No,Yes,Placed,13.82,Adobe,0,1,2023,17,74.5,10.38,1.3,Low,0,Maintain momentum and continue interview prep,Track
621,Female,21,BTech,Artificial Intelligence,5.8,2,0,2,10,5,3,No,Yes,Placed,10.14,Cognizant,0,1,2019,15,48.0,8.32,18.2,Low,0,Maintain momentum and continue interview prep,Track
622,Female,20,BE,Computer Science,8.16,3,1,1,7,7,5,Yes,Yes,Placed,12.14,Microsoft,1,1,2020,14,66.6,10.864,8.0,Low,0,Maintain momentum and continue interview prep,Track
623,Male,22,BCA,Artificial Intelligence,5.65,1,3,5,6,9,0,Yes,Yes,Placed,9.43,Accenture,1,1,2021,15,51.5,14.26,0.0,Low,0,Maintain momentum and continue interview prep,Track
624,Female,21,BSc,Mechanical Engineering,7.76,1,3,0,5,9,5,Yes,No,Placed,12.29,Microsoft,1,0,2022,14,72.6,14.704,0.0,Low,0,Maintain momentum and continue interview prep,Track
625,Male,23,BTech,Computer Science,6.61,0,2,2,5,9,5,Yes,Yes,Placed,10.93,Infosys,1,1,2023,14,66.10000000000001,12.244,0.0,Low,1,Maintain momentum and continue interview prep,Track
626,Female,22,BSc,Computer Science,6.82,2,2,1,4,6,2,Yes,Yes,Placed,8.81,Cognizant,1,1,2019,10,58.2,10.728,23.1,Low,0,Maintain momentum and continue interview prep,Track
627,Male,24,BTech,Electrical Engineering,7.51,0,2,0,7,5,3,Yes,No,Placed,9.7,Cognizant,1,0,2020,12,75.1,11.804,0.0,Low,1,Maintain momentum and continue interview prep,Track
628,Female,21,BE,Mechanical Engineering,9.49,0,2,0,1,6,0,Yes,No,Placed,8.26,Accenture,1,0,2021,7,94.9,10.596,5.1,Low,1,Maintain momentum and continue interview prep,Track
